x,y,f
25.9549,-74.792,-1941.22
-11.8332,50.8439,-601.646
-98.8094,-19.561,1932.81
-23.9458,59.435,-1423.22
42.6856,-88.3912,-3773.03
-5.0805,-87.9646,446.904
26.2576,65.6084,1722.72
-95.0362,14.6911,-1396.18
-59.4134,-78.804,4682.01
-66.9919,-71.4851,4788.92
-83.3429,-94.0091,7834.99
90.3227,41.1033,3712.56
57.6477,29.159,1680.95
-26.6384,37.5503,-1000.28
-97.642,17.9588,-1753.53
57.4215,-77.8836,-4472.19
34.7888,98.5408,3428.12
-89.3471,-97.5318,8714.18
-84.6346,14.0393,-1188.21
1.52014,55.645,84.5882
87.2877,52.6014,4591.45
-99.1426,-70.5755,6997.04
-58.6165,-17.3389,1016.35
22.8482,-33.9228,-775.075
90.4726,81.6132,7383.76
74.6054,-71.8281,-5358.76
39.9885,64.3241,2572.23
-35.6402,-42.6401,1519.7
56.1325,-46.2322,-2595.13
59.8414,10.9063,652.647
12.6469,18.641,235.752
48.5791,-83.5072,-4056.7
-25.0605,-30.7524,770.669
69.5592,74.682,5194.82
42.0772,74.4158,3131.21
99.7521,-17.9092,-1786.48
-27.6227,85.0456,-2349.19
-59.6915,-76.0011,4536.62
5.42615,-14.7126,-79.8325
53.1387,-15.0522,-799.853
83.2629,61.2079,5096.35
-91.4951,12.7604,-1167.52
87.8321,96.5357,8478.94
-88.3749,1.63108,-144.146
-21.2795,-42.2447,898.945
48.1316,21.176,1019.24
-86.2739,-19.0676,1645.03
5.40418,-15.5509,-84.0398
43.8308,36.8349,1614.5
-72.1508,-96.6353,6972.31
-90.3371,88.2376,-7971.13
-74.6893,53.1334,-3968.5
-23.7281,-57.4906,1364.14
-54.2505,54.6526,-2964.93
77.0313,11.6502,897.428
97.2201,-8.42583,-819.16
25.3876,-6.16911,-156.619
-2.29208,-85.8251,196.718
-41.7789,0.56996,-23.8123
45.6011,65.2256,2974.36
4.93673,93.5992,462.074
97.9485,83.4655,8175.32
38.8148,55.0614,2137.2
12.0822,-28.6973,-346.728
-37.8661,-49.6094,1878.51
45.8557,-58.4719,-2681.27
-99.9861,-56.5374,5652.95
87.6783,-34.704,-3042.79
-62.9417,93.9303,-5912.13
-42.1183,46.1994,-1945.84
26.4189,-98.2309,-2595.16
-96.9669,-9.47194,918.465
-84.7269,74.7301,-6331.65
2.4837,-66.6167,-165.456
-88.013,-5.03247,442.923
55.5828,95.642,5316.05
96.0088,-94.2729,-9051.03
90.4306,-54.3229,-4912.45
16.7206,-83.583,-1397.56
38.3376,12.9292,495.674
-43.1921,35.2147,-1521
-92.2969,45.3612,-4186.69
46.4148,87.781,4074.33
-22.8919,85.677,-1961.31
-23.2706,-88.685,2063.75
99.9965,-72.3068,-7230.43
43.383,-7.89935,-342.697
23.405,-32.6684,-764.603
-7.24913,98.0497,-710.775
40.3334,66.9617,2700.8
40.4518,-42.8243,-1732.32
-99.34,95.5261,-9489.56
12.4838,10.0324,125.243
-19.0715,-5.58079,106.434
21.2165,-57.233,-1214.28
75.4557,-5.3835,-406.216
-89.277,-88.0535,7861.16
27.0414,78.8266,2131.58
-52.5121,0.452854,-23.7803
65.6101,64.491,4231.26
7.79912,-7.42616,-57.9175
-53.5679,-91.734,4914
-51.7902,-60.4565,3131.05
-29.0534,66.3766,-1928.47
-42.0313,27.0827,-1138.32
-89.6877,-95.0597,8525.68
40.6525,45.8934,1865.68
-41.3295,-41.4662,1713.78
71.0396,-23.9449,-1701.04
-12.4291,83.3596,-1036.09
-27.6088,5.44058,-150.208
85.0153,-39.2073,-3333.22
5.96714,-27.7345,-165.495
-73.059,19.845,-1449.85
12.6807,29.7659,377.453
91.7857,12.5776,1154.44
71.0315,24.8577,1765.68
-91.1905,-46.3249,4224.39
-62.9082,33.5474,-2110.4
91.7177,63.2385,5800.09
-37.9697,46.1175,-1751.07
20.2343,12.9333,261.697
-84.7375,86.3207,-7314.6
-86.6577,64.6052,-5598.54
-31.0619,43.1544,-1340.46
-94.7681,66.6287,-6314.28
-23.8806,-40.4061,964.924
-85.2859,29.966,-2555.68
-39.6132,90.1964,-3572.97
-75.6434,84.0876,-6360.68
49.773,-58.6673,-2920.05
83.9174,-62.1027,-5211.5
47.3197,88.3913,4182.65
-81.3967,-50.3069,4094.82
99.6001,-28.3296,-2821.63
-77.9023,-71.281,5552.95
-21.0692,-21.2857,448.472
-58.2569,86.3251,-5029.03
3.65601,-67.6389,-247.288
96.9175,59.0898,5726.83
-1.20783,19.3911,-23.4213
38.6397,-57.4145,-2218.48
-0.25244,-48.9895,12.3669
-44.1089,74.4142,-3282.33
66.6073,-32.2333,-2146.97
-61.4262,33.8778,-2080.98
14.9515,97.6859,1460.55
-51.4524,-70.814,3643.55
-16.751,-99.4692,1666.21
76.2422,-63.7529,-4860.66
18.046,80.7889,1457.92
84.0981,-82.9595,-6976.73
-62.5207,-8.01705,501.231
-36.1598,56.3604,-2037.98
-87.7756,-15.4913,1359.76
-48.1336,-50.2588,2419.14
43.842,83.89,3677.91
-37.3243,69.9449,-2610.64
38.6423,62.0248,2396.78
53.0923,89.8206,4768.78
-87.0655,-60.0268,5226.26
-10.5121,-40.707,427.915
-52.0226,12.091,-629.007
9.15725,-98.3326,-900.456
26.7797,-42.0202,-1125.29
-97.2566,-0.408333,39.7131
44.8601,-26.6961,-1197.59
55.8297,82.7337,4618.99
36.9623,37.5518,1388
-51.2235,27.175,-1392
23.7667,-3.88228,-92.2691
49.951,-11.5965,-579.257
-74.5808,-84.5948,6309.15
-49.0375,-4.42335,216.91
-76.0547,66.8427,-5083.71
-26.1643,-69.0283,1806.08
25.784,-25.0801,-646.665
-57.091,-24.7732,1414.33
-42.8236,-57.3757,2457.04
-33.159,-4.63111,153.563
-86.0735,-14.239,1225.6
99.4293,-57.3481,-5702.08
86.8766,-0.168183,-14.6112
32.711,26.4756,866.043
96.8405,54.6699,5294.26
8.83621,-97.5178,-861.687
-80.7258,-43.5589,3516.32
-20.7811,-71.4355,1484.51
-10.2335,-88.3246,903.872
-20.0358,-87.5776,1754.69
-19.517,-71.6671,1398.73
-49.3989,-34.606,1709.5
14.1947,35.813,508.354
-0.982161,84.8128,-83.2998
-10.8904,-46.0388,501.381
-57.018,85.5191,-4876.13
-44.5757,-61.2422,2729.92
97.0252,-29.1357,-2826.9
59.7343,59.2635,3540.06
-2.42914,-78.0709,189.645
-33.1411,-30.8492,1022.37
49.4512,-93.9968,-4648.25
-2.38587,-36.6405,87.4194
-3.81717,-81.8291,312.355
74.3692,-13.067,-971.781
-62.6702,-26.1925,1641.49
-81.137,9.81142,-796.069
0.238275,-6.55305,-1.56143
-26.0944,-59.1303,1542.97
-63.6103,-72.6469,4621.09
90.4829,60.5334,5477.24
67.9352,-49.2742,-3347.45
-69.6164,95.688,-6661.46
-74.28,-47.3509,3517.23
33.493,-69.3338,-2322.2
91.3215,-7.2404,-661.204
46.9553,-21.6943,-1018.66
17.6587,2.29495,40.5258
97.2729,-50.9374,-4954.83
62.2574,-63.6842,-3964.81
19.7886,49.4074,977.704
63.8992,-79.5967,-5086.17
-8.88858,-81.6484,725.739
4.82535,-43.5447,-210.119
21.9624,87.8482,1929.35
70.1128,59.6526,4182.41
62.31,-92.4918,-5763.17
-69.8273,-37.0263,2585.45
2.57818,11.8975,30.674
73.6933,84.3556,6216.45
-26.8057,31.2192,-836.854
12.9013,-71.0897,-917.146
24.6592,13.3164,328.372
-96.4328,-82.9507,7999.17
-72.0931,-61.525,4435.53
-57.9349,-77.6005,4495.77
-64.8071,-19.674,1275.02
-7.38361,-93.3237,689.066
95.0603,-38.8741,-3695.38
-32.7963,30.5669,-1002.48
12.1194,-89.3441,-1082.8
24.4877,-11.9638,-292.966
-85.306,-82.6878,7053.77
-90.9458,84.8999,-7721.3
-96.3478,-17.5086,1686.92
73.3093,29.373,2153.31
54.1227,31.2214,1689.78
12.2659,39.0813,479.367
48.65,-1.43253,-69.6925
30.639,13.4537,412.209
26.1867,30.8904,808.918
27.212,-14.486,-394.193
-45.7627,70.8746,-3243.42
18.7684,-94.0505,-1765.18
46.627,-18.3611,-856.124
-35.6534,3.56265,-127.02
-40.0051,24.4395,-977.705
-48.3797,47.4327,-2294.78
-95.8129,-77.0608,7383.42
54.7837,58.1058,3183.25
10.0809,-47.351,-477.342
53.6568,97.0258,5206.1
-95.8963,-20.045,1922.24
-2.55209,-52.1806,133.169
9.36662,25.9379,242.95
-26.1642,-99.4482,2601.98
49.4894,-87.3329,-4322.06
76.9639,70.6231,5435.43
-83.2789,-56.6121,4714.59
7.75702,56.263,436.433
-48.9778,18.2951,-896.055
71.1508,34.0685,2424
64.3083,91.4238,5879.31
16.8269,8.64609,145.487
-80.1235,-7.61325,610.001
27.6051,-98.7572,-2726.2
-68.5649,91.3711,-6264.84
-96.6778,42.0338,-4063.74
-47.9495,71.401,-3423.64
25.1344,-24.8669,-625.015
49.5941,29.2209,1449.19
48.127,-73.2196,-3523.84
4.72583,-51.1918,-241.924
55.6482,50.8807,2831.42
-95.0268,84.7454,-8053.08
6.63834,8.1165,53.8801
19.2508,86.0039,1655.65
-19.3758,-49.93,967.432
73.3405,38.401,2816.34
-41.9232,-68.3629,2865.99
-32.4103,-83.5068,2706.48
-12.1383,72.6758,-882.163
71.7568,-87.8981,-6307.29
-49.5264,-33.8976,1678.83
-29.7627,-96.4782,2871.45
1.15994,-77.1032,-89.4349
51.142,-73.1518,-3741.13
-69.2566,-97.1094,6725.47
87.5179,6.00942,525.932
29.5775,29.0708,859.84
-89.0506,29.3804,-2616.34
-89.2081,-90.068,8034.8
84.63,-88.1203,-7457.62
45.2604,64.4589,2917.44
99.3418,97.5055,9686.37
-34.3104,83.4799,-2864.23
43.5538,-51.0857,-2224.98
-55.568,76.5339,-4252.83
-15.5053,-2.62189,40.6531
-51.4651,-27.9962,1440.83
-38.7652,-41.8475,1622.23
0.544999,-27.3362,-14.8982
9.39676,53.4538,502.292
59.6381,-82.0569,-4893.71
28.2643,-46.8748,-1324.88
22.8056,-22.0073,-501.889
60.2814,91.5598,5519.35
73.3391,84.3247,6184.3
-71.4888,96.4264,-6893.4
55.0932,-88.2301,-4860.88
-83.5295,79.2781,-6622.06
65.6423,98.0419,6435.69
-72.3809,92.1668,-6671.11
35.5508,-15.8907,-564.927
-83.8889,-34.399,2885.69
31.0348,19.6068,608.493
-91.4502,30.5069,-2789.86
-22.9489,78.3023,-1796.95
-31.0376,-8.37333,259.888
24.6269,-45.5946,-1122.85
82.2688,53.5049,4401.78
-16.9759,22.3563,-379.519
-46.587,85.2515,-3971.61
5.24798,18.3364,96.229
-74.6225,-13.196,984.72
76.77,-25.4343,-1952.59
38.7738,-82.2854,-3190.52
-45.674,-52.2183,2385.02
-19.1671,-48.8078,935.504
92.4258,22.2922,2060.38
18.4032,50.643,931.993
29.4463,59.3295,1747.03
-76.2047,82.2657,-6269.04
-5.90727,-32.4941,191.951
-82.7247,26.5928,-2199.88
-77.4745,-5.91036,457.902
24.3788,-73.0436,-1780.72
-90.6683,-24.531,2224.18
79.4012,-99.4859,-7899.3
-81.5451,-66.2893,5405.57
87.6348,-70.4014,-6169.61
-5.27418,-78.4309,413.659
32.6743,-83.0829,-2714.68
-48.3228,-24.1736,1168.14
47.2251,24.588,1161.17
-35.7974,2.7924,-99.9606
10.1156,59.5775,602.664
82.6461,68.6543,5674
41.2044,-37.8011,-1557.57
41.9219,-56.2834,-2359.51
-18.4777,86.9183,-1606.05
-93.8111,98.9265,-9280.4
-22.6222,14.7588,-333.877
97.5987,6.04233,589.723
-84.4738,46.9547,-3966.44
44.0099,-27.1461,-1194.7
-51.6846,-25.6045,1323.36
86.1884,-94.4975,-8144.59
47.4118,-11.6029,-550.112
-17.6128,81.5574,-1436.45
71.5131,1.11615,79.8193
-27.3615,42.1433,-1153.1
-37.3334,52.3541,-1954.56
-66.6357,-39.5634,2636.33
23.8987,95.9887,2294
75.404,2.18826,165.004
-75.383,-13.063,984.728
36.147,84.1793,3042.83
58.9842,96.6436,5700.45
-79.8422,83.3195,-6652.41
22.135,-40.4378,-895.089
-17.8755,-91.5657,1636.78
-75.4253,72.1905,-5444.99
-73.4279,-30.3838,2231.02
-40.8687,-70.7009,2889.45
92.3729,-19.8676,-1835.23
-23.6798,-81.0715,1919.76
-21.1008,27.5011,-580.295
60.1458,12.0069,722.166
89.7623,79.8923,7171.32
-83.4032,76.0704,-6344.52
-23.3287,9.48251,-221.215
32.3208,-26.765,-865.067
-94.927,43.6186,-4140.59
24.9088,-88.57,-2206.17
-66.3855,-21.6926,1440.07
51.5775,-94.0216,-4849.4
37.5702,-94.3267,-3543.87
85.3875,-64.4755,-5505.4
87.0256,-12.9124,-1123.71
-59.0954,45.3989,-2682.87
14.1458,73.7045,1042.61
-88.1138,-75.0455,6612.55
77.9833,11.5174,898.163
32.326,31.7049,1024.89
28.1509,-94.6987,-2665.85
-0.348985,75.2299,-26.2541
-63.9984,-29.4673,1885.86
-51.79,-90.5326,4688.68
-54.986,41.4438,-2278.83
38.571,91.7511,3538.93
14.7334,46.086,679.004
11.6974,-54.224,-634.282
-49.8119,36.599,-1823.07
43.8986,63.3278,2780
-94.0078,-82.577,7762.88
-30.7241,-58.1395,1786.28
-18.8303,-45.1868,850.881
-55.9602,-28.6662,1604.16
-76.2198,57.7344,-4400.5
28.0842,65.3215,1834.5
-11.3185,-66.698,754.922
70.4524,-75.0752,-5289.23
-65.479,28.6027,-1872.88
60.974,-13.6171,-830.287
-6.7617,-34.397,232.582
-74.6302,-49.2363,3674.51
-18.6483,24.3828,-454.697
-0.328807,-33.7853,11.1089
25.9712,40.5369,1052.79
71.1668,-76.6411,-5454.3
96.0305,93.3293,8962.45
-7.18398,-95.2955,684.601
93.0932,36.2576,3375.34
45.078,-41.541,-1872.58
-59.9271,-60.5742,3630.03
45.4873,-94.9657,-4319.73
-47.5858,-42.2045,2008.34
-46.4904,-48.0944,2235.93
-59.2149,-77.4525,4586.34
51.169,49.2116,2518.1
-68.5661,-18.6717,1280.24
74.1699,-66.5517,-4936.14
69.4653,16.841,1169.87
-98.3319,19.7579,-1942.84
85.288,50.9013,4341.27
50.8172,-2.52625,-128.377
-79.4144,-75.4885,5994.88
12.433,-72.7773,-904.843
66.7524,-12.0902,-807.051
70.6209,0.734756,51.8891
15.6778,-65.0715,-1020.18
16.06,-27.0235,-433.997
-95.214,80.4309,-7658.15
89.253,-35.3611,-3156.09
99.4698,-80.6858,-8025.8
23.9384,37.0349,886.555
91.4014,12.3198,1126.05
-92.8668,23.0783,-2143.21
67.6096,-51.0351,-3450.46
56.2005,43.4521,2442.03
2.09516,11.4829,24.0585
16.8912,54.6154,922.518
55.6385,-58.055,-3230.09
74.1494,-63.6764,-4721.57
-86.7101,-18.2817,1585.21
-38.8348,-45.8535,1780.71
55.5496,-29.2607,-1625.42
86.055,17.51,1506.82
-23.67,-78.0056,1846.39
-89.3075,33.7262,-3012
55.9506,-39.5229,-2211.33
-46.5889,-30.8364,1436.63
3.68719,71.7156,264.429
-12.7489,-85.616,1091.51
-37.8479,25.6417,-970.483
93.6745,-54.488,-5104.13
-55.0125,-99.8783,5494.56
24.0892,11.0267,265.624
-35.6292,-57.1532,2036.32
82.1738,-49.7276,-4086.3
79.9608,78.0826,6243.55
-49.0615,57.6505,-2828.42
42.13,5.86292,247.005
41.9976,-55.5775,-2334.12
-41.2269,-61.3568,2529.55
-63.2834,0.405086,-25.6352
-2.62763,-11.0702,29.0884
-37.7095,25.2927,-953.774
-97.7566,80.9217,-7910.63
28.4225,-3.4773,-98.8337
-98.963,1.50193,-148.636
76.3671,16.5117,1260.95
96.6606,23.5523,2276.58
-20.3464,-94.6457,1925.7
94.7002,-38.9532,-3688.88
-53.5122,7.66681,-410.268
-76.2014,64.3834,-4906.11
65.4419,1.29938,85.0342
14.8594,-2.77968,-41.3045
18.668,93.0702,1737.44
-54.753,45.1489,-2472.04
2.90128,-40.3547,-117.08
-26.6053,43.0598,-1145.62
-36.6854,-92.2824,3385.42
36.4933,-98.4503,-3592.78
37.5059,42.133,1580.23
-51.8854,82.177,-4263.79
-11.7816,-63.2002,744.599
-75.6646,82.184,-6218.42
52.2709,-37.3777,-1953.77
14.4824,-75.6754,-1095.96
21.0771,4.03012,84.943
93.8298,6.42207,602.581
-29.6377,-61.7989,1831.58
71.5368,-38.0948,-2725.18
2.52672,-19.8839,-50.241
-54.303,40.8914,-2220.52
-46.2449,-66.6488,3082.17
-85.5682,-46.9163,4014.55
-59.6872,-87.6541,5231.82
28.2556,52.8011,1491.93
46.0864,65.4313,3015.49
-96.9718,-98.9087,9591.35
-55.1254,-1.7653,97.3128
-65.8689,-14.3337,944.147
45.3383,17.5258,794.59
-39.4458,-0.288903,11.396
-56.2477,47.2386,-2657.06
15.5749,35.9106,559.304
91.9108,99.9641,9187.78
35.1742,-11.8828,-417.97
-97.4415,69.0342,-6726.8
42.7561,-21.5338,-920.703
-3.18542,9.34463,-29.7666
-97.0804,59.2016,-5747.31
91.934,56.9749,5237.93
-35.3759,91.9475,-3252.73
-4.11564,-52.4738,215.963
75.6613,46.4218,3512.33
-75.0566,40.8084,-3062.94
-15.7139,-76.6728,1204.83
-65.3309,62.028,-4052.35
-95.0393,-29.0411,2760.05
-61.4448,-4.16473,255.901
69.7617,0.579707,40.4413
44.2601,8.42631,372.949
58.8022,67.5552,3972.4
97.4721,40.8741,3984.09
-53.8012,84.1098,-4525.21
-10.3666,58.9134,-610.731
37.1118,52.4176,1945.31
75.3652,40.8008,3074.96
69.4595,96.3927,6695.39
-76.3843,31.9216,-2438.31
-87.6888,-6.46625,567.017
-58.2484,47.2823,-2754.12
-58.7227,-9.16,537.9
-61.9039,58.5409,-3623.91
43.8761,59.4794,2609.72
-4.81304,91.3716,-439.775
57.878,-49.7916,-2881.84
-55.4061,-52.8725,2929.46
-66.068,46.2039,-3052.6
-96.1007,-94.0873,9041.85
-51.5688,92.9656,-4794.12
49.4732,54.4257,2692.61
-37.3446,22.2127,-829.523
-55.4374,76.7973,-4257.44
-91.6735,59.4877,-5453.45
85.7846,4.18032,358.607
-79.8443,-34.6033,2762.88
37.582,-91.1416,-3425.28
-16.0605,-19.7043,316.461
-21.7769,-32.334,704.135
-71.2393,17.2544,-1229.19
-84.3235,98.635,-8317.25
2.31655,-9.05725,-20.9816
44.8908,-10.8849,-488.633
-72.4553,41.394,-2999.22
56.234,-82.175,-4621.03
91.9698,-78.8036,-7247.56
-99.9682,-81.0282,8100.24
70.7865,-96.3368,-6819.35
32.7783,31.0344,1017.26
-93.3366,-4.46919,417.139
67.9977,-15.7548,-1071.29
90.2116,50.5363,4558.96
37.3503,74.9041,2797.69
-19.2959,-93.3018,1800.35
70.7396,84.7092,5992.29
6.54436,-72.8621,-476.836
-98.9364,2.81514,-278.52
-94.4319,-41.8521,3952.18
41.3558,-56.9784,-2356.39
-97.1061,10.8661,-1055.17
50.6042,-88.9066,-4499.05
-23.4927,-87.5194,2056.07
43.2157,36.7458,1587.99
-91.3782,86.4988,-7904.1
-15.4846,-62.5615,968.739
9.13885,-53.6295,-490.112
72.3882,-98.7808,-7150.56
-22.7759,-22.6539,515.963
-33.433,-67.4572,2255.29
53.7556,51.7338,2780.98
-65.0696,5.88576,-382.984
91.7753,-23.8313,-2187.12
-79.5064,-4.97113,395.237
29.1526,-56.7088,-1653.21
-13.2229,-14.6309,193.463
-68.0582,-67.6853,4606.54
22.5628,88.0233,1986.05
21.0874,-51.8396,-1093.16
-81.885,99.9697,-8186.02
91.9846,54.1137,4977.63
16.4729,-41.2341,-679.246
-65.5608,-33.9871,2228.22
-1.58408,-77.6923,123.071
-25.5152,64.6046,-1648.4
76.3651,-81.8488,-6250.39
92.9506,44.7771,4162.06
-31.9183,-70.7318,2257.64
64.2731,-70.7885,-4549.8
75.1076,6.70203,503.374
22.9651,-49.4246,-1135.04
82.8865,-74.3823,-6165.29
99.267,-6.99113,-693.989
-7.26953,-64.5939,469.567
-3.09164,-1.50307,4.64693
-41.8652,-91.117,3814.63
-51.0259,70.8963,-3617.55
73.5582,89.7167,6599.4
18.0675,73.5957,1329.69
-3.9159,15.8098,-61.9098
95.7878,46.1808,4423.56
60.4135,49.5375,2992.73
32.8957,74.108,2437.84
20.1286,-54.1616,-1090.2
-84.3365,-71.9773,6070.32
-9.7117,-64.6398,627.762
47.6747,81.9015,3904.63
4.9237,-3.90119,-19.2083
-20.3784,76.0926,-1550.65
-18.054,-24.144,435.897
-13.5089,-58.2047,786.279
-41.0876,84.6196,-3476.81
34.7269,69.5042,2413.66
-86.9115,-46.1019,4006.78
-17.6185,-20.8068,366.584
-66.3627,44.8734,-2977.92
-27.9134,-89.9637,2511.19
-23.6282,-69.8862,1651.28
-71.2959,-11.8624,845.739
-3.33919,29.3173,-97.8962
-60.6992,8.49643,-515.727
52.3772,-87.0132,-4557.5
-73.0674,85.3622,-6237.19
22.4423,4.75293,106.667
-89.3938,40.4409,-3615.17
19.5379,-80.0531,-1564.07
27.0649,55.1237,1491.92
-98.2123,16.7019,-1640.33
-80.9219,-56.4296,4566.39
-23.6561,1.46094,-34.5602
-59.7301,33.1788,-1981.78
79.9482,28.7873,2301.49
-61.5331,68.1724,-4194.86
-91.7245,36.0186,-3303.79
40.9904,-43.473,-1781.98
-26.531,-23.1299,613.659
88.7322,87.2349,7740.55
-51.8047,-17.2477,893.514
-77.9486,91.4732,-7130.21
15.9759,-25.2851,-403.952
-16.6125,-36.1322,600.245
91.1846,-53.7557,-4901.7
-79.9384,3.06676,-245.152
58.5066,-40.4962,-2369.3
67.2721,82.0736,5521.27
88.7507,-51.8646,-4603.02
-36.1194,-19.4439,702.304
9.33546,-24.6172,-229.813
-77.9605,-56.3571,4393.63
79.9394,-41.7207,-3335.13
95.6281,31.3836,3001.16
-35.4911,-16.1892,574.574
1.19677,82.1909,98.3636
49.7798,11.5818,576.539
19.3163,-27.6016,-533.161
-67.7139,-63.9191,4328.21
-93.1501,-37.7991,3520.99
92.1695,-39.0331,-3597.66
-39.8377,-29.0578,1157.6
-97.411,-92.1994,8981.23
59.5174,-23.8915,-1421.96
-1.2976,15.6072,-20.2519
-13.3067,-27.5901,367.132
93.2238,80.4158,7496.66
-63.0222,91.215,-5748.57
-90.671,91.125,-8262.4
-70.8028,-67.7451,4796.55
-36.9918,-56.3716,2085.29
-74.2187,-89.1618,6617.47
-57.0513,55.0338,-3139.75
63.5941,-24.3359,-1547.62
-39.2463,5.4483,-213.825
90.0701,-52.7369,-4750.02
-97.984,-55.1974,5408.46
20.9337,-80.0591,-1675.93
40.7204,-54.1641,-2205.58
68.8696,-8.36565,-576.139
-8.77491,3.39294,-29.7727
-29.627,-23.2876,689.94
3.47177,-73.2856,-254.43
18.8991,-12.1591,-229.796
85.4872,-19.8242,-1694.71
26.9803,-29.1137,-785.496
-44.6936,-22.9497,1025.7
-73.8417,14.6469,-1081.55
-80.0854,33.7781,-2705.13
-33.395,84.2057,-2812.05
65.1838,-6.47143,-421.832
-86.4312,99.0839,-8563.94
-56.9012,-15.5247,883.376
40.4226,46.7308,1888.98
36.7154,29.5129,1083.58
18.1634,-74.9919,-1362.11
-63.6482,14.581,-928.052
-39.3035,-61.7918,2428.63
-41.1382,37.5409,-1544.37
59.4177,-5.95214,-353.663
-93.7541,-44.8635,4206.13
-24.7861,-98.9368,2452.26
-11.9534,-83.9635,1003.65
-0.671289,38.3058,-25.7142
-47.223,-28.2158,1332.44
75.9951,-70.8459,-5383.94
5.66962,-2.5846,-14.6537
-62.3437,1.82294,-113.649
73.3011,9.05918,664.047
25.8648,2.8851,74.6226
-38.6805,59.9588,-2319.24
52.3125,99.7659,5219.01
1.09582,-78.7312,-86.2751
55.0307,-19.1369,-1053.11
85.6491,-47.9806,-4109.5
41.8535,-48.0911,-2012.78
-80.4404,48.7126,-3918.46
-7.7113,-2.76809,21.3456
-66.0689,-55.4683,3664.73
57.1167,60.0637,3430.64
89.8868,23.8568,2144.41
38.0139,15.0366,571.599
77.2617,56.5501,4369.16
33.2549,22.2429,739.686
-24.2646,-75.9621,1843.19
34.0724,30.8505,1051.15
-28.7288,-87.9312,2526.16
-87.2533,30.8543,-2692.14
53.7962,-82.867,-4457.93
64.1244,77.0003,4937.6
14.5249,35.5201,515.925
-24.1767,98.9479,-2392.23
-51.2154,-0.180649,9.25202
16.5618,-64.7292,-1072.03
63.9725,88.5884,5667.22
-21.5977,-44.0947,952.343
57.0512,-86.5241,-4936.3
54.3777,-21.1738,-1151.38
-91.5565,-73.1619,6698.45
59.8552,92.496,5536.36
-2.83805,-32.389,91.9216
-13.7096,87.7497,-1203.01
-60.1787,21.5624,-1297.6
0.852263,42.1965,35.9625
54.0812,-96.6829,-5228.73
-29.9455,99.141,-2968.83
-44.9533,74.9909,-3371.09
-9.93467,-77.168,766.639
96.1308,69.7076,6701.05
7.96112,88.9707,708.306
24.1619,-42.1458,-1018.32
54.6904,-85.7422,-4689.27
-85.6278,-15.381,1317.04
-39.1223,74.9104,-2930.67
53.8647,42.5285,2290.79
-24.4713,-67.999,1664.02
0.429159,-86.826,-37.2621
41.5365,-3.59084,-149.151
-32.3813,-90.8096,2940.53
1.64104,-76.4689,-125.489
12.0448,97.1192,1169.78
-80.1079,35.7495,-2863.82
31.8309,81.4592,2592.92
24.3545,98.1597,2390.63
65.7395,84.3574,5545.61
98.5907,46.3396,4568.65
50.4959,-34.2713,-1730.56
-91.2559,-60.362,5508.39
-64.9498,-64.7709,4206.86
-2.33013,11.7451,-27.3675
-61.669,-76.7737,4734.55
-83.5275,71.8173,-5998.72
-35.5483,-62.7214,2229.64
-45.6884,-2.87757,131.471
-97.6968,48.488,-4737.12
25.5578,-59.8595,-1529.88
-94.4288,-22.4728,2122.08
-47.2613,39.2642,-1855.68
-57.7511,-83.1928,4804.47
56.5427,33.1463,1874.18
6.87154,-83.6393,-574.73
56.3774,-61.3011,-3456
-49.6756,-18.6143,924.674
-9.33546,-55.6902,519.894
-13.2644,-97.2145,1289.49
11.1006,38.8784,431.573
-53.1354,-49.5394,2632.3
44.1989,54.2317,2396.98
86.212,82.4714,7110.03
-88.8627,16.7936,-1492.32
-29.7037,11.341,-336.871
9.79988,76.6356,751.019
57.2449,-48.2238,-2760.56
64.8637,-79.5929,-5162.69
36.2004,-22.5239,-815.374
-4.36635,34.4729,-150.521
-24.2056,30.4497,-737.053
-70.4241,-28.0158,1972.99
-29.4863,-63.9761,1886.41
-17.887,-68.8814,1232.08
-67.0685,66.52,-4461.4
-77.8813,-77.3158,6021.45
-70.5798,94.778,-6689.42
97.1738,92.4619,8984.87
46.1842,35.0457,1618.56
-87.3362,-92.5422,8082.28
29.5718,32.4262,958.901
94.6347,-11.8633,-1122.68
-45.3531,62.2082,-2821.34
-71.0252,38.3077,-2720.81
59.5123,91.3872,5438.66
-64.0348,96.1447,-6156.61
40.1687,10.1399,407.307
57.3199,4.71812,270.442
-15.5779,87.2837,-1359.7
-44.3693,-53.9072,2391.82
-43.0055,16.8525,-724.748
-63.5263,42.6744,-2710.95
6.19527,-0.342433,-2.12146
-10.618,-78.9162,837.934
12.3494,99.4634,1228.31
97.8765,96.1931,9415.04
-62.5201,-89.1136,5571.39
61.9286,67.0524,4152.46
53.8766,-81.8716,-4410.96
60.7191,-81.2031,-4930.58
18.2925,8.0519,147.289
-24.569,-85.3455,2096.86
-6.19265,-46.4729,287.791
97.8485,-61.5073,-6018.39
-77.5713,83.5349,-6479.91
-66.327,30.9657,-2053.86
-74.9974,-57.2111,4290.68
-51.7664,4.01482,-207.833
44.9949,-22.4484,-1010.06
81.1551,-88.2542,-7162.28
-83.9496,-4.35523,365.62
-54.1574,22.7242,-1230.68
-65.0091,-20.2509,1316.5
27.8931,-46.5278,-1297.8
